,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30,K_31,K_32,K_33,K_34,K_35,K_36,K_37,K_38,K_39,K_40,K_41,K_42,K_43,K_44,K_45,K_46,K_47,K_48,K_49,K_50,K_51,K_52,K_53,K_54,K_55,K_56,K_57,K_58,K_59,K_60,K_61,K_62,K_63,K_64,K_65,K_66,K_67,K_68,K_69,K_70,K_71,K_72,K_73,K_74,K_75,K_76,K_77,K_78,K_79,K_80,K_81,K_82
Strawberry,Wine,50words,WordsSynonyms,Phoneme,FaceAll,FacesUCR,MedicalImages,InsectWingbeatSound,ShapesAll,Cricket_X,Lighting7,MALLAT,ProximalPhalanxTW,MiddlePhalanxTW,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,Cricket_Y,OliveOil,Cricket_Z,Meat,ChlorineConcentration,Beef,UWaveGestureLibraryAll,InlineSkate,DistalPhalanxTW,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,CBF,uWaveGestureLibrary_Z,ECG5000,synthetic_control,PhalangesOutlinesCorrect,DistalPhalanxOutlineAgeGroup,WormsTwoClass,ProximalPhalanxOutlineCorrect,Lighting2,MiddlePhalanxOutlineCorrect,Gun_Point,Ham,Worms,CinC_ECG_torso,DistalPhalanxOutlineCorrect,ScreenType,ArrowHead,RefrigerationDevices,Symbols,LargeKitchenAppliances,Computers,Two_Patterns,Coffee,SonyAIBORobotSurfaceII,ItalyPowerDemand,ECGFiveDays,MoteStrain,Earthquakes,SmallKitchenAppliances,FordA,Adiac,wafer,ToeSegmentation1,Trace,TwoLeadECG,FordB,HandOutlines,ToeSegmentation2,ECG200,SonyAIBORobotSurface,OSULeaf,ShapeletSim,SwedishLeaf,BeetleFly,yoga,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,Haptics,NonInvasiveFatalECG_Thorax2,Herring,NonInvasiveFatalECG_Thorax1,FaceFour
SwedishLeaf,ShapesAll,Adiac,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Phoneme,Cricket_Z,Plane,Cricket_Y,FISH,OSULeaf,Cricket_X,FaceFour,Car,synthetic_control,uWaveGestureLibrary_Z,DiatomSizeReduction,Trace,UWaveGestureLibraryAll,Symbols,uWaveGestureLibrary_Y,uWaveGestureLibrary_X,yoga,BirdChicken,Worms,BeetleFly,ShapeletSim,InlineSkate,Herring,SmallKitchenAppliances,ToeSegmentation2,ToeSegmentation1,FacesUCR,SonyAIBORobotSurface,ECG200,wafer,RefrigerationDevices,MoteStrain,Haptics,FordB,CinC_ECG_torso,TwoLeadECG,Earthquakes,InsectWingbeatSound,SonyAIBORobotSurfaceII,DistalPhalanxTW,FaceAll,LargeKitchenAppliances,FordA,ECGFiveDays,ItalyPowerDemand,ECG5000,ScreenType,MedicalImages,ProximalPhalanxTW,DistalPhalanxOutlineAgeGroup,MiddlePhalanxTW,Computers,Lighting7,50words,WordsSynonyms,DistalPhalanxOutlineCorrect,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,MALLAT,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines,Two_Patterns,CBF
Symbols,ShapesAll,Adiac,Phoneme,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Cricket_Z,Cricket_Y,Cricket_X,SwedishLeaf,50words,Plane,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,uWaveGestureLibrary_X,InsectWingbeatSound,uWaveGestureLibrary_Y,WordsSynonyms,synthetic_control,FaceAll,Trace,InlineSkate,OSULeaf,MedicalImages,FaceFour,Car,DistalPhalanxTW,Worms,FacesUCR,Two_Patterns,Lighting7,DiatomSizeReduction,MiddlePhalanxTW,ProximalPhalanxTW,SmallKitchenAppliances,FISH,yoga,CinC_ECG_torso,ShapeletSim,LargeKitchenAppliances,BirdChicken,ScreenType,ToeSegmentation1,BeetleFly,ECG200,SonyAIBORobotSurface,MoteStrain,ToeSegmentation2,RefrigerationDevices,SonyAIBORobotSurfaceII,DistalPhalanxOutlineAgeGroup,FordB,TwoLeadECG,MALLAT,FordA,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,ECGFiveDays,wafer,ItalyPowerDemand,ECG5000,Computers,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,CBF,Ham,MiddlePhalanxOutlineCorrect,Lighting2,Haptics,Earthquakes,PhalangesOutlinesCorrect,OliveOil,ProximalPhalanxOutlineCorrect,Herring,Gun_Point,Strawberry,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,Wine,HandOutlines
ToeSegmentation1,ShapesAll,Adiac,Phoneme,Cricket_Y,50words,Cricket_Z,SwedishLeaf,Cricket_X,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,InsectWingbeatSound,WordsSynonyms,uWaveGestureLibrary_X,OSULeaf,InlineSkate,uWaveGestureLibrary_Y,FaceAll,MedicalImages,Symbols,synthetic_control,Trace,Car,Two_Patterns,FISH,DiatomSizeReduction,Worms,DistalPhalanxTW,MiddlePhalanxTW,Lighting7,ProximalPhalanxTW,SonyAIBORobotSurface,SmallKitchenAppliances,ECG200,CinC_ECG_torso,ShapeletSim,TwoLeadECG,FordB,FacesUCR,SonyAIBORobotSurfaceII,ScreenType,MALLAT,MoteStrain,BeetleFly,ECG5000,RefrigerationDevices,BirdChicken,MiddlePhalanxOutlineAgeGroup,ItalyPowerDemand,FordA,ToeSegmentation2,LargeKitchenAppliances,ECGFiveDays,ChlorineConcentration,yoga,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineAgeGroup,CBF,Plane,DistalPhalanxOutlineCorrect,Computers,Earthquakes,Ham,Herring,MiddlePhalanxOutlineCorrect,Haptics,Lighting2,PhalangesOutlinesCorrect,OliveOil,wafer,ProximalPhalanxOutlineCorrect,Gun_Point,Strawberry,NonInvasiveFatalECG_Thorax2,FaceFour,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,NonInvasiveFatalECG_Thorax1,Wine,HandOutlines
ToeSegmentation2,ShapesAll,Adiac,Phoneme,Cricket_Y,Cricket_Z,SwedishLeaf,Cricket_X,50words,InsectWingbeatSound,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,FaceAll,WordsSynonyms,OSULeaf,synthetic_control,MedicalImages,Trace,InlineSkate,FISH,Symbols,Car,Worms,DiatomSizeReduction,DistalPhalanxTW,MiddlePhalanxTW,Two_Patterns,Lighting7,ProximalPhalanxTW,FacesUCR,SonyAIBORobotSurface,CinC_ECG_torso,ScreenType,SmallKitchenAppliances,ShapeletSim,ECG200,BirdChicken,MoteStrain,BeetleFly,FordB,TwoLeadECG,RefrigerationDevices,DistalPhalanxOutlineAgeGroup,LargeKitchenAppliances,Plane,MiddlePhalanxOutlineAgeGroup,SonyAIBORobotSurfaceII,ChlorineConcentration,ToeSegmentation1,Computers,ProximalPhalanxOutlineAgeGroup,ItalyPowerDemand,ECGFiveDays,CBF,DistalPhalanxOutlineCorrect,Earthquakes,FordA,MALLAT,ECG5000,Herring,Ham,MiddlePhalanxOutlineCorrect,Lighting2,Haptics,NonInvasiveFatalECG_Thorax2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,FaceFour,OliveOil,wafer,yoga,NonInvasiveFatalECG_Thorax1,Gun_Point,Strawberry,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,Wine,HandOutlines
Trace,ShapesAll,Phoneme,Adiac,Cricket_Y,UWaveGestureLibraryAll,uWaveGestureLibrary_Z,Cricket_Z,InlineSkate,Two_Patterns,SwedishLeaf,Cricket_X,uWaveGestureLibrary_X,OSULeaf,uWaveGestureLibrary_Y,synthetic_control,Symbols,CinC_ECG_torso,InsectWingbeatSound,Worms,TwoLeadECG,FordB,DistalPhalanxTW,Car,FaceAll,yoga,LargeKitchenAppliances,SmallKitchenAppliances,DiatomSizeReduction,SonyAIBORobotSurface,ECG200,ToeSegmentation2,FordA,ToeSegmentation1,ECGFiveDays,ItalyPowerDemand,FacesUCR,ShapeletSim,Plane,ScreenType,ECG5000,wafer,RefrigerationDevices,FISH,MedicalImages,BirdChicken,SonyAIBORobotSurfaceII,DistalPhalanxOutlineAgeGroup,ProximalPhalanxTW,Computers,MiddlePhalanxTW,50words,Lighting7,WordsSynonyms,Haptics,BeetleFly,MoteStrain,DistalPhalanxOutlineCorrect,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,Earthquakes,Herring,CBF,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,MALLAT,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,NonInvasiveFatalECG_Thorax2,Strawberry,FaceFour,WormsTwoClass,NonInvasiveFatalECG_Thorax1,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
TwoLeadECG,Phoneme,ShapesAll,InsectWingbeatSound,Cricket_Y,Cricket_X,50words,FaceAll,uWaveGestureLibrary_X,Cricket_Z,InlineSkate,MedicalImages,WordsSynonyms,uWaveGestureLibrary_Y,uWaveGestureLibrary_Z,DistalPhalanxTW,UWaveGestureLibraryAll,MiddlePhalanxTW,ProximalPhalanxTW,Lighting7,Trace,ScreenType,LargeKitchenAppliances,synthetic_control,CinC_ECG_torso,DistalPhalanxOutlineAgeGroup,Symbols,MiddlePhalanxOutlineAgeGroup,SmallKitchenAppliances,Computers,FacesUCR,Worms,SonyAIBORobotSurface,SonyAIBORobotSurfaceII,ChlorineConcentration,ECG5000,MoteStrain,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ECGFiveDays,ItalyPowerDemand,CBF,Two_Patterns,RefrigerationDevices,MALLAT,Ham,ToeSegmentation1,FordA,ECG200,MiddlePhalanxOutlineCorrect,Adiac,Lighting2,ShapeletSim,ToeSegmentation2,Earthquakes,PhalangesOutlinesCorrect,BeetleFly,OSULeaf,ProximalPhalanxOutlineCorrect,OliveOil,BirdChicken,FordB,Gun_Point,yoga,wafer,Strawberry,SwedishLeaf,WormsTwoClass,Plane,Car,DiatomSizeReduction,Meat,FISH,Haptics,Beef,Herring,ArrowHead,Coffee,NonInvasiveFatalECG_Thorax2,Wine,NonInvasiveFatalECG_Thorax1,HandOutlines,FaceFour
Two_Patterns,Phoneme,ShapesAll,InsectWingbeatSound,50words,Cricket_Y,FaceAll,Cricket_X,MedicalImages,uWaveGestureLibrary_X,WordsSynonyms,InlineSkate,Cricket_Z,uWaveGestureLibrary_Y,DistalPhalanxTW,MiddlePhalanxTW,uWaveGestureLibrary_Z,ProximalPhalanxTW,Lighting7,UWaveGestureLibraryAll,ScreenType,Trace,DistalPhalanxOutlineAgeGroup,synthetic_control,MiddlePhalanxOutlineAgeGroup,CinC_ECG_torso,LargeKitchenAppliances,Symbols,ChlorineConcentration,SonyAIBORobotSurface,Computers,Worms,FacesUCR,ProximalPhalanxOutlineAgeGroup,SonyAIBORobotSurfaceII,DistalPhalanxOutlineCorrect,MALLAT,MoteStrain,Ham,ECG5000,RefrigerationDevices,ECG200,MiddlePhalanxOutlineCorrect,SmallKitchenAppliances,ECGFiveDays,ItalyPowerDemand,Lighting2,ToeSegmentation1,Earthquakes,OSULeaf,FordA,PhalangesOutlinesCorrect,FordB,Adiac,ProximalPhalanxOutlineCorrect,ShapeletSim,TwoLeadECG,OliveOil,ToeSegmentation2,BeetleFly,BirdChicken,Gun_Point,Strawberry,wafer,yoga,WormsTwoClass,Meat,Car,Plane,DiatomSizeReduction,Beef,FISH,Haptics,ArrowHead,NonInvasiveFatalECG_Thorax2,Coffee,NonInvasiveFatalECG_Thorax1,Herring,Wine,FaceFour,HandOutlines,CBF,SwedishLeaf
UWaveGestureLibraryAll,ShapesAll,Phoneme,50words,Cricket_Y,InsectWingbeatSound,Cricket_X,Adiac,Cricket_Z,FaceAll,WordsSynonyms,uWaveGestureLibrary_X,MedicalImages,InlineSkate,uWaveGestureLibrary_Z,uWaveGestureLibrary_Y,DistalPhalanxTW,MiddlePhalanxTW,Lighting7,ProximalPhalanxTW,Trace,synthetic_control,Symbols,ScreenType,CinC_ECG_torso,LargeKitchenAppliances,Worms,FacesUCR,Two_Patterns,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineAgeGroup,SmallKitchenAppliances,ChlorineConcentration,MALLAT,SwedishLeaf,SonyAIBORobotSurface,ProximalPhalanxOutlineAgeGroup,ECG5000,Computers,OSULeaf,SonyAIBORobotSurfaceII,ECG200,MoteStrain,CBF,RefrigerationDevices,DistalPhalanxOutlineCorrect,ECGFiveDays,ItalyPowerDemand,Ham,FordB,FordA,TwoLeadECG,MiddlePhalanxOutlineCorrect,ToeSegmentation1,ShapeletSim,ToeSegmentation2,Lighting2,Car,Earthquakes,OliveOil,BeetleFly,DiatomSizeReduction,BirdChicken,ProximalPhalanxOutlineCorrect,PhalangesOutlinesCorrect,yoga,FISH,wafer,Gun_Point,Plane,Strawberry,Meat,WormsTwoClass,Haptics,Herring,Beef,ArrowHead,Coffee,Wine,NonInvasiveFatalECG_Thorax2,HandOutlines,FaceFour,NonInvasiveFatalECG_Thorax1
Wine,Strawberry,50words,WordsSynonyms,Phoneme,FaceAll,FacesUCR,MALLAT,MedicalImages,Lighting7,OliveOil,ShapesAll,InsectWingbeatSound,ProximalPhalanxTW,Cricket_X,MiddlePhalanxTW,uWaveGestureLibrary_Y,Meat,DistalPhalanxTW,Cricket_Y,WormsTwoClass,Worms,ECG5000,Gun_Point,CBF,uWaveGestureLibrary_X,HandOutlines,ProximalPhalanxOutlineAgeGroup,Cricket_Z,synthetic_control,CinC_ECG_torso,ChlorineConcentration,ProximalPhalanxOutlineCorrect,UWaveGestureLibraryAll,MiddlePhalanxOutlineAgeGroup,PhalangesOutlinesCorrect,uWaveGestureLibrary_Z,InlineSkate,wafer,Beef,Lighting2,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,Ham,DistalPhalanxOutlineCorrect,ScreenType,RefrigerationDevices,ArrowHead,Symbols,LargeKitchenAppliances,Computers,SonyAIBORobotSurfaceII,Two_Patterns,ItalyPowerDemand,ECGFiveDays,Earthquakes,MoteStrain,SmallKitchenAppliances,FordA,ToeSegmentation1,Adiac,Trace,TwoLeadECG,FordB,ToeSegmentation2,ECG200,SonyAIBORobotSurface,Coffee,OSULeaf,ShapeletSim,SwedishLeaf,BeetleFly,yoga,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
WordsSynonyms,Phoneme,FaceAll,ShapesAll,InsectWingbeatSound,MedicalImages,FacesUCR,Cricket_X,MALLAT,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,Cricket_Y,uWaveGestureLibrary_X,DistalPhalanxTW,Cricket_Z,uWaveGestureLibrary_Y,InlineSkate,UWaveGestureLibraryAll,Beef,OliveOil,uWaveGestureLibrary_Z,ChlorineConcentration,ECG5000,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,CBF,DistalPhalanxOutlineAgeGroup,CinC_ECG_torso,synthetic_control,Worms,ScreenType,Meat,ArrowHead,Ham,MiddlePhalanxOutlineCorrect,LargeKitchenAppliances,Lighting2,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineCorrect,Gun_Point,Symbols,Two_Patterns,PhalangesOutlinesCorrect,Strawberry,RefrigerationDevices,Computers,Adiac,WormsTwoClass,Coffee,Wine,ItalyPowerDemand,ECGFiveDays,SonyAIBORobotSurfaceII,SmallKitchenAppliances,HandOutlines,FordA,MoteStrain,wafer,Earthquakes,Trace,ToeSegmentation1,TwoLeadECG,FordB,ToeSegmentation2,ECG200,SonyAIBORobotSurface,OSULeaf,SwedishLeaf,ShapeletSim,yoga,BeetleFly,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,NonInvasiveFatalECG_Thorax2,Haptics,NonInvasiveFatalECG_Thorax1,Herring,FaceFour,50words
Worms,50words,ShapesAll,Phoneme,WordsSynonyms,FaceAll,FacesUCR,Cricket_Y,InsectWingbeatSound,Cricket_X,Adiac,MedicalImages,Cricket_Z,MALLAT,uWaveGestureLibrary_Y,uWaveGestureLibrary_X,UWaveGestureLibraryAll,uWaveGestureLibrary_Z,Lighting7,InlineSkate,DistalPhalanxTW,MiddlePhalanxTW,ProximalPhalanxTW,Beef,synthetic_control,ECG5000,OliveOil,CinC_ECG_torso,Meat,Two_Patterns,Symbols,CBF,LargeKitchenAppliances,ProximalPhalanxOutlineAgeGroup,ScreenType,Trace,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,Strawberry,SmallKitchenAppliances,ArrowHead,SwedishLeaf,OSULeaf,Gun_Point,wafer,RefrigerationDevices,FordA,ECG200,ECGFiveDays,SonyAIBORobotSurfaceII,TwoLeadECG,ItalyPowerDemand,ProximalPhalanxOutlineCorrect,Computers,FordB,PhalangesOutlinesCorrect,Coffee,MiddlePhalanxOutlineCorrect,DistalPhalanxOutlineCorrect,Lighting2,Ham,Wine,SonyAIBORobotSurface,ToeSegmentation1,ToeSegmentation2,MoteStrain,ShapeletSim,Car,yoga,DiatomSizeReduction,Earthquakes,BirdChicken,BeetleFly,Plane,FISH,HandOutlines,Haptics,Herring,NonInvasiveFatalECG_Thorax2,FaceFour,NonInvasiveFatalECG_Thorax1,WormsTwoClass
WormsTwoClass,50words,WordsSynonyms,Phoneme,FacesUCR,FaceAll,MALLAT,MedicalImages,ShapesAll,InsectWingbeatSound,Lighting7,Cricket_X,OliveOil,Beef,ProximalPhalanxTW,MiddlePhalanxTW,uWaveGestureLibrary_X,DistalPhalanxTW,uWaveGestureLibrary_Y,Cricket_Z,ECG5000,Meat,CBF,Cricket_Y,ProximalPhalanxOutlineAgeGroup,Gun_Point,ArrowHead,UWaveGestureLibraryAll,ChlorineConcentration,Strawberry,InlineSkate,uWaveGestureLibrary_Z,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,CinC_ECG_torso,synthetic_control,PhalangesOutlinesCorrect,DistalPhalanxOutlineAgeGroup,Coffee,Lighting2,Wine,MiddlePhalanxOutlineCorrect,Ham,ScreenType,DistalPhalanxOutlineCorrect,RefrigerationDevices,wafer,LargeKitchenAppliances,Symbols,Computers,HandOutlines,Two_Patterns,SonyAIBORobotSurfaceII,ItalyPowerDemand,ECGFiveDays,Earthquakes,MoteStrain,SmallKitchenAppliances,FordA,Adiac,ToeSegmentation1,Trace,FordB,TwoLeadECG,ToeSegmentation2,ECG200,SonyAIBORobotSurface,OSULeaf,ShapeletSim,SwedishLeaf,yoga,BeetleFly,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,Haptics,NonInvasiveFatalECG_Thorax2,Herring,NonInvasiveFatalECG_Thorax1,FaceFour,Worms
synthetic_control,ShapesAll,Adiac,Phoneme,50words,Cricket_Y,Cricket_Z,WordsSynonyms,uWaveGestureLibrary_Z,SwedishLeaf,Cricket_X,UWaveGestureLibraryAll,FaceAll,InsectWingbeatSound,InlineSkate,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,OSULeaf,Two_Patterns,Symbols,MedicalImages,FacesUCR,Worms,Car,Trace,DistalPhalanxTW,MALLAT,CinC_ECG_torso,FISH,DiatomSizeReduction,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,SmallKitchenAppliances,SonyAIBORobotSurface,FordB,Plane,TwoLeadECG,ECG200,LargeKitchenAppliances,ECG5000,yoga,ShapeletSim,ToeSegmentation2,ScreenType,Beef,FordA,OliveOil,RefrigerationDevices,ToeSegmentation1,BirdChicken,ItalyPowerDemand,ECGFiveDays,DistalPhalanxOutlineAgeGroup,BeetleFly,wafer,MoteStrain,SonyAIBORobotSurfaceII,NonInvasiveFatalECG_Thorax2,ProximalPhalanxOutlineAgeGroup,CBF,MiddlePhalanxOutlineAgeGroup,Computers,NonInvasiveFatalECG_Thorax1,ChlorineConcentration,ArrowHead,DistalPhalanxOutlineCorrect,Earthquakes,Herring,Strawberry,Gun_Point,Ham,Haptics,MiddlePhalanxOutlineCorrect,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,Lighting2,Coffee,Wine,FaceFour,WormsTwoClass,HandOutlines,Meat
uWaveGestureLibrary_X,ShapesAll,Phoneme,50words,WordsSynonyms,Adiac,InsectWingbeatSound,Cricket_Y,Cricket_X,Cricket_Z,FaceAll,UWaveGestureLibraryAll,MedicalImages,InlineSkate,DistalPhalanxTW,Lighting7,Two_Patterns,MiddlePhalanxTW,ProximalPhalanxTW,MALLAT,CinC_ECG_torso,Symbols,FacesUCR,Worms,synthetic_control,LargeKitchenAppliances,SmallKitchenAppliances,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineAgeGroup,SwedishLeaf,ChlorineConcentration,ScreenType,FordB,TwoLeadECG,OSULeaf,ECG5000,ProximalPhalanxOutlineAgeGroup,Trace,FordA,CBF,ItalyPowerDemand,SonyAIBORobotSurface,ECGFiveDays,ECG200,RefrigerationDevices,DistalPhalanxOutlineCorrect,Computers,Ham,OliveOil,ToeSegmentation2,MiddlePhalanxOutlineCorrect,SonyAIBORobotSurfaceII,Lighting2,MoteStrain,ToeSegmentation1,Car,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,DiatomSizeReduction,ShapeletSim,yoga,Earthquakes,Gun_Point,wafer,BirdChicken,BeetleFly,FISH,Plane,Strawberry,Meat,WormsTwoClass,Beef,Haptics,ArrowHead,Herring,Coffee,Wine,HandOutlines,uWaveGestureLibrary_Z,NonInvasiveFatalECG_Thorax2,FaceFour,NonInvasiveFatalECG_Thorax1,uWaveGestureLibrary_Y
uWaveGestureLibrary_Y,ShapesAll,50words,Phoneme,Adiac,WordsSynonyms,Cricket_Y,FaceAll,Cricket_X,Cricket_Z,InsectWingbeatSound,UWaveGestureLibraryAll,MedicalImages,InlineSkate,FacesUCR,MALLAT,Lighting7,Two_Patterns,DistalPhalanxTW,ProximalPhalanxTW,MiddlePhalanxTW,SwedishLeaf,CinC_ECG_torso,synthetic_control,Worms,Symbols,OSULeaf,LargeKitchenAppliances,SmallKitchenAppliances,ECG5000,Trace,OliveOil,TwoLeadECG,FordB,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,ScreenType,MiddlePhalanxOutlineAgeGroup,Car,ECG200,ProximalPhalanxOutlineAgeGroup,CBF,FordA,Beef,SonyAIBORobotSurface,RefrigerationDevices,ItalyPowerDemand,ECGFiveDays,DiatomSizeReduction,ToeSegmentation2,SonyAIBORobotSurfaceII,Computers,DistalPhalanxOutlineCorrect,Ham,Lighting2,MiddlePhalanxOutlineCorrect,ShapeletSim,yoga,PhalangesOutlinesCorrect,ToeSegmentation1,ProximalPhalanxOutlineCorrect,MoteStrain,Gun_Point,wafer,FISH,ArrowHead,Strawberry,BirdChicken,Plane,Earthquakes,BeetleFly,Coffee,Wine,WormsTwoClass,Meat,Haptics,HandOutlines,Herring,NonInvasiveFatalECG_Thorax2,FaceFour,NonInvasiveFatalECG_Thorax1,uWaveGestureLibrary_Z,uWaveGestureLibrary_X
uWaveGestureLibrary_Z,ShapesAll,Phoneme,Cricket_Y,50words,InsectWingbeatSound,Cricket_X,Cricket_Z,FaceAll,InlineSkate,WordsSynonyms,UWaveGestureLibraryAll,Adiac,MedicalImages,DistalPhalanxTW,MiddlePhalanxTW,Lighting7,ProximalPhalanxTW,Trace,synthetic_control,Two_Patterns,ScreenType,LargeKitchenAppliances,CinC_ECG_torso,Symbols,Worms,FacesUCR,SmallKitchenAppliances,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineAgeGroup,ECG5000,ChlorineConcentration,Computers,ECGFiveDays,ItalyPowerDemand,FordA,ECG200,ProximalPhalanxOutlineAgeGroup,MoteStrain,FordB,TwoLeadECG,SonyAIBORobotSurfaceII,RefrigerationDevices,MALLAT,ToeSegmentation1,CBF,SonyAIBORobotSurface,DistalPhalanxOutlineCorrect,OSULeaf,SwedishLeaf,ToeSegmentation2,Ham,ShapeletSim,MiddlePhalanxOutlineCorrect,yoga,Lighting2,BirdChicken,Earthquakes,BeetleFly,OliveOil,wafer,PhalangesOutlinesCorrect,Car,ProximalPhalanxOutlineCorrect,DiatomSizeReduction,Plane,Gun_Point,Strawberry,FISH,Meat,WormsTwoClass,Haptics,Beef,Herring,ArrowHead,Coffee,Wine,HandOutlines,uWaveGestureLibrary_X,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour,uWaveGestureLibrary_Y
wafer,ShapesAll,Adiac,50words,Phoneme,WordsSynonyms,SwedishLeaf,Cricket_Z,Cricket_Y,Cricket_X,FacesUCR,FaceAll,uWaveGestureLibrary_Z,synthetic_control,InsectWingbeatSound,uWaveGestureLibrary_Y,MedicalImages,uWaveGestureLibrary_X,UWaveGestureLibraryAll,OSULeaf,Trace,FISH,Car,MALLAT,DiatomSizeReduction,InlineSkate,Symbols,Lighting7,Worms,ProximalPhalanxTW,MiddlePhalanxTW,DistalPhalanxTW,ShapeletSim,OliveOil,Two_Patterns,SmallKitchenAppliances,BirdChicken,CinC_ECG_torso,BeetleFly,RefrigerationDevices,Meat,Plane,MoteStrain,ChlorineConcentration,Beef,ProximalPhalanxOutlineAgeGroup,ECG5000,CBF,MiddlePhalanxOutlineAgeGroup,ECG200,DistalPhalanxOutlineAgeGroup,LargeKitchenAppliances,SonyAIBORobotSurfaceII,SonyAIBORobotSurface,ScreenType,TwoLeadECG,FordB,Herring,Gun_Point,ProximalPhalanxOutlineCorrect,PhalangesOutlinesCorrect,MiddlePhalanxOutlineCorrect,ToeSegmentation1,Lighting2,Earthquakes,Ham,FordA,WormsTwoClass,ECGFiveDays,DistalPhalanxOutlineCorrect,ItalyPowerDemand,Haptics,Computers,ToeSegmentation2,ArrowHead,Coffee,Wine,Strawberry,yoga,NonInvasiveFatalECG_Thorax2,FaceFour,HandOutlines,NonInvasiveFatalECG_Thorax1
