,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30,K_31,K_32,K_33,K_34,K_35,K_36,K_37,K_38,K_39,K_40,K_41,K_42,K_43,K_44,K_45,K_46,K_47,K_48,K_49,K_50,K_51,K_52,K_53,K_54,K_55,K_56,K_57,K_58,K_59,K_60,K_61,K_62,K_63,K_64,K_65,K_66,K_67,K_68,K_69,K_70,K_71,K_72,K_73,K_74,K_75,K_76,K_77,K_78,K_79,K_80,K_81,K_82
Strawberry,Wine,50words,WordsSynonyms,Phoneme,ShapesAll,FacesUCR,FaceAll,InsectWingbeatSound,MedicalImages,Cricket_X,Cricket_Y,Cricket_Z,Lighting7,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,ProximalPhalanxTW,MiddlePhalanxTW,InlineSkate,UWaveGestureLibraryAll,MALLAT,uWaveGestureLibrary_Z,Beef,DistalPhalanxTW,Adiac,synthetic_control,Meat,ChlorineConcentration,MiddlePhalanxOutlineAgeGroup,ECG5000,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,Worms,OliveOil,CBF,ScreenType,CinC_ECG_torso,ArrowHead,Two_Patterns,LargeKitchenAppliances,Symbols,Ham,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineCorrect,RefrigerationDevices,WormsTwoClass,Computers,SmallKitchenAppliances,Coffee,Trace,ItalyPowerDemand,ECGFiveDays,SonyAIBORobotSurfaceII,Gun_Point,FordA,MoteStrain,ToeSegmentation1,FordB,TwoLeadECG,HandOutlines,SwedishLeaf,Earthquakes,ECG200,OSULeaf,SonyAIBORobotSurface,ToeSegmentation2,ShapeletSim,wafer,Car,yoga,DiatomSizeReduction,BirdChicken,BeetleFly,Plane,FISH,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Haptics,Herring,FaceFour
SwedishLeaf,ShapesAll,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Adiac,Phoneme,Cricket_Z,Cricket_Y,Plane,Cricket_X,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,OSULeaf,uWaveGestureLibrary_Y,Trace,synthetic_control,FISH,FaceFour,uWaveGestureLibrary_X,InlineSkate,Symbols,Car,DiatomSizeReduction,Worms,InsectWingbeatSound,SmallKitchenAppliances,yoga,FaceAll,BirdChicken,ShapeletSim,DistalPhalanxTW,BeetleFly,SonyAIBORobotSurface,CinC_ECG_torso,ECG200,FacesUCR,ToeSegmentation2,ToeSegmentation1,FordB,TwoLeadECG,LargeKitchenAppliances,MoteStrain,MedicalImages,RefrigerationDevices,FordA,SonyAIBORobotSurfaceII,Herring,wafer,50words,ScreenType,ECGFiveDays,ItalyPowerDemand,MiddlePhalanxTW,ProximalPhalanxTW,ECG5000,WordsSynonyms,Lighting7,Haptics,Earthquakes,DistalPhalanxOutlineAgeGroup,Computers,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineAgeGroup,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,MALLAT,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines,Two_Patterns,CBF
Symbols,ShapesAll,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Phoneme,Adiac,50words,Cricket_Z,Cricket_Y,Cricket_X,WordsSynonyms,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,SwedishLeaf,uWaveGestureLibrary_X,Plane,InsectWingbeatSound,uWaveGestureLibrary_Y,FaceAll,synthetic_control,Trace,InlineSkate,MedicalImages,OSULeaf,Worms,FacesUCR,DistalPhalanxTW,FaceFour,Two_Patterns,Lighting7,ProximalPhalanxTW,MiddlePhalanxTW,SmallKitchenAppliances,CinC_ECG_torso,Car,yoga,MALLAT,LargeKitchenAppliances,ShapeletSim,SonyAIBORobotSurface,ECG200,ScreenType,DiatomSizeReduction,ToeSegmentation1,MoteStrain,BirdChicken,ToeSegmentation2,FordB,SonyAIBORobotSurfaceII,TwoLeadECG,BeetleFly,DistalPhalanxOutlineAgeGroup,FISH,RefrigerationDevices,ECG5000,MiddlePhalanxOutlineAgeGroup,FordA,ChlorineConcentration,ECGFiveDays,ItalyPowerDemand,wafer,ProximalPhalanxOutlineAgeGroup,Computers,CBF,DistalPhalanxOutlineCorrect,OliveOil,Ham,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,Earthquakes,Haptics,Gun_Point,Strawberry,Herring,Meat,Beef,WormsTwoClass,ArrowHead,Coffee,Wine,HandOutlines
ToeSegmentation1,ShapesAll,Adiac,Phoneme,50words,Cricket_Y,SwedishLeaf,WordsSynonyms,Cricket_X,Cricket_Z,uWaveGestureLibrary_Z,InsectWingbeatSound,UWaveGestureLibraryAll,FaceAll,MedicalImages,uWaveGestureLibrary_X,InlineSkate,OSULeaf,uWaveGestureLibrary_Y,Symbols,FISH,Two_Patterns,Lighting7,synthetic_control,Car,MiddlePhalanxTW,DistalPhalanxTW,ProximalPhalanxTW,Worms,Trace,DiatomSizeReduction,MALLAT,FacesUCR,CinC_ECG_torso,SonyAIBORobotSurface,SmallKitchenAppliances,ECG200,TwoLeadECG,FordB,RefrigerationDevices,MiddlePhalanxOutlineAgeGroup,ECG5000,ScreenType,SonyAIBORobotSurfaceII,ChlorineConcentration,LargeKitchenAppliances,ShapeletSim,Plane,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,ItalyPowerDemand,FordA,CBF,ECGFiveDays,BeetleFly,MoteStrain,BirdChicken,ToeSegmentation2,DistalPhalanxOutlineCorrect,OliveOil,Earthquakes,Ham,Herring,Computers,MiddlePhalanxOutlineCorrect,Lighting2,yoga,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,Haptics,Gun_Point,wafer,NonInvasiveFatalECG_Thorax2,Strawberry,FaceFour,Beef,Meat,WormsTwoClass,NonInvasiveFatalECG_Thorax1,ArrowHead,Coffee,Wine,HandOutlines
ToeSegmentation2,ShapesAll,Adiac,Phoneme,50words,Cricket_Y,Cricket_X,SwedishLeaf,Cricket_Z,WordsSynonyms,InsectWingbeatSound,uWaveGestureLibrary_Z,FaceAll,UWaveGestureLibraryAll,uWaveGestureLibrary_X,MedicalImages,uWaveGestureLibrary_Y,InlineSkate,FISH,OSULeaf,Symbols,synthetic_control,Trace,Lighting7,MiddlePhalanxTW,DistalPhalanxTW,ProximalPhalanxTW,Worms,Two_Patterns,Car,FacesUCR,DiatomSizeReduction,Plane,CinC_ECG_torso,MALLAT,ScreenType,SmallKitchenAppliances,SonyAIBORobotSurface,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineAgeGroup,ECG200,RefrigerationDevices,LargeKitchenAppliances,NonInvasiveFatalECG_Thorax2,ChlorineConcentration,FordB,MoteStrain,TwoLeadECG,SonyAIBORobotSurfaceII,ProximalPhalanxOutlineAgeGroup,ShapeletSim,BeetleFly,BirdChicken,CBF,ECG5000,Computers,ItalyPowerDemand,DistalPhalanxOutlineCorrect,ECGFiveDays,Earthquakes,FordA,ToeSegmentation1,Ham,NonInvasiveFatalECG_Thorax1,Herring,MiddlePhalanxOutlineCorrect,Lighting2,FaceFour,OliveOil,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,Haptics,Gun_Point,wafer,yoga,Strawberry,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,Wine,HandOutlines
Trace,ShapesAll,Adiac,Phoneme,Cricket_Y,UWaveGestureLibraryAll,SwedishLeaf,Cricket_Z,uWaveGestureLibrary_Z,InlineSkate,InsectWingbeatSound,Cricket_X,Two_Patterns,uWaveGestureLibrary_X,FaceAll,OSULeaf,uWaveGestureLibrary_Y,Symbols,DistalPhalanxTW,50words,Car,CinC_ECG_torso,DiatomSizeReduction,synthetic_control,LargeKitchenAppliances,MedicalImages,FISH,Worms,TwoLeadECG,FordB,SmallKitchenAppliances,WordsSynonyms,FordA,ToeSegmentation2,yoga,ScreenType,ECG200,SonyAIBORobotSurface,ECGFiveDays,MiddlePhalanxTW,ProximalPhalanxTW,ItalyPowerDemand,FacesUCR,RefrigerationDevices,Lighting7,ECG5000,ToeSegmentation1,DistalPhalanxOutlineAgeGroup,ShapeletSim,Plane,Computers,BirdChicken,wafer,SonyAIBORobotSurfaceII,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ChlorineConcentration,Haptics,Earthquakes,CBF,Herring,BeetleFly,MoteStrain,MALLAT,Ham,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,NonInvasiveFatalECG_Thorax2,Gun_Point,Strawberry,NonInvasiveFatalECG_Thorax1,FaceFour,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
TwoLeadECG,ShapesAll,50words,Phoneme,InsectWingbeatSound,WordsSynonyms,Cricket_X,FaceAll,Cricket_Y,Cricket_Z,MedicalImages,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,InlineSkate,MiddlePhalanxTW,Lighting7,DistalPhalanxTW,ProximalPhalanxTW,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,Trace,Adiac,synthetic_control,MALLAT,FacesUCR,ScreenType,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineAgeGroup,ChlorineConcentration,LargeKitchenAppliances,ProximalPhalanxOutlineAgeGroup,CinC_ECG_torso,Worms,Symbols,CBF,MoteStrain,Computers,SonyAIBORobotSurfaceII,SmallKitchenAppliances,DistalPhalanxOutlineCorrect,ECG5000,Ham,RefrigerationDevices,MiddlePhalanxOutlineCorrect,SonyAIBORobotSurface,OliveOil,ToeSegmentation1,ItalyPowerDemand,Lighting2,ECGFiveDays,PhalangesOutlinesCorrect,ShapeletSim,ProximalPhalanxOutlineCorrect,Two_Patterns,ECG200,FordA,Earthquakes,BeetleFly,ToeSegmentation2,SwedishLeaf,OSULeaf,BirdChicken,Gun_Point,yoga,wafer,Strawberry,Car,DiatomSizeReduction,WormsTwoClass,Meat,Plane,FordB,FISH,Beef,Haptics,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Herring,ArrowHead,Coffee,Wine,FaceFour,HandOutlines
Two_Patterns,ShapesAll,50words,Phoneme,WordsSynonyms,InsectWingbeatSound,Cricket_X,FaceAll,MedicalImages,Cricket_Y,Cricket_Z,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,InlineSkate,DistalPhalanxTW,uWaveGestureLibrary_Z,Adiac,UWaveGestureLibraryAll,MALLAT,synthetic_control,Trace,FacesUCR,MiddlePhalanxOutlineAgeGroup,ScreenType,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,Worms,CinC_ECG_torso,Symbols,SonyAIBORobotSurfaceII,DistalPhalanxOutlineCorrect,Ham,Computers,LargeKitchenAppliances,MoteStrain,MiddlePhalanxOutlineCorrect,SonyAIBORobotSurface,ECG5000,OliveOil,RefrigerationDevices,Lighting2,SmallKitchenAppliances,PhalangesOutlinesCorrect,ECG200,ProximalPhalanxOutlineCorrect,ToeSegmentation1,ItalyPowerDemand,ShapeletSim,ECGFiveDays,OSULeaf,Earthquakes,Gun_Point,BeetleFly,BirdChicken,ToeSegmentation2,FordA,Strawberry,wafer,FordB,yoga,Meat,TwoLeadECG,WormsTwoClass,Car,DiatomSizeReduction,Plane,FISH,Beef,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Haptics,ArrowHead,Coffee,Herring,Wine,FaceFour,HandOutlines,SwedishLeaf,CBF
UWaveGestureLibraryAll,ShapesAll,Phoneme,50words,Adiac,WordsSynonyms,InsectWingbeatSound,Cricket_X,Cricket_Y,FaceAll,Cricket_Z,MedicalImages,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Z,uWaveGestureLibrary_Y,Lighting7,MiddlePhalanxTW,DistalPhalanxTW,ProximalPhalanxTW,FacesUCR,synthetic_control,Trace,MALLAT,SwedishLeaf,Symbols,Worms,ScreenType,CinC_ECG_torso,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineAgeGroup,ChlorineConcentration,LargeKitchenAppliances,ProximalPhalanxOutlineAgeGroup,Two_Patterns,CBF,SmallKitchenAppliances,OSULeaf,ECG5000,SonyAIBORobotSurfaceII,Computers,RefrigerationDevices,DistalPhalanxOutlineCorrect,MoteStrain,Ham,SonyAIBORobotSurface,MiddlePhalanxOutlineCorrect,ECG200,OliveOil,ItalyPowerDemand,ECGFiveDays,Lighting2,Car,ShapeletSim,ToeSegmentation1,FordA,FordB,TwoLeadECG,DiatomSizeReduction,ToeSegmentation2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,FISH,Earthquakes,BeetleFly,BirdChicken,yoga,Gun_Point,wafer,Plane,Strawberry,Meat,WormsTwoClass,Beef,Herring,Haptics,ArrowHead,NonInvasiveFatalECG_Thorax2,Coffee,Wine,HandOutlines,NonInvasiveFatalECG_Thorax1,FaceFour
Wine,Strawberry,50words,WordsSynonyms,Phoneme,FaceAll,ShapesAll,MALLAT,FacesUCR,MedicalImages,InsectWingbeatSound,Cricket_X,Lighting7,ProximalPhalanxTW,OliveOil,MiddlePhalanxTW,Cricket_Y,uWaveGestureLibrary_Y,uWaveGestureLibrary_X,Cricket_Z,DistalPhalanxTW,UWaveGestureLibraryAll,InlineSkate,uWaveGestureLibrary_Z,Worms,ECG5000,CBF,Meat,ProximalPhalanxOutlineAgeGroup,CinC_ECG_torso,ChlorineConcentration,synthetic_control,Gun_Point,MiddlePhalanxOutlineAgeGroup,WormsTwoClass,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,PhalangesOutlinesCorrect,Adiac,Lighting2,HandOutlines,MiddlePhalanxOutlineCorrect,ScreenType,Ham,DistalPhalanxOutlineCorrect,LargeKitchenAppliances,wafer,Two_Patterns,Symbols,RefrigerationDevices,Computers,Beef,SonyAIBORobotSurfaceII,SmallKitchenAppliances,ItalyPowerDemand,ECGFiveDays,Trace,FordA,MoteStrain,Earthquakes,ToeSegmentation1,TwoLeadECG,FordB,ArrowHead,ECG200,SonyAIBORobotSurface,ToeSegmentation2,OSULeaf,SwedishLeaf,ShapeletSim,yoga,Car,BirdChicken,BeetleFly,DiatomSizeReduction,Plane,Coffee,FISH,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Haptics,Herring,FaceFour
WordsSynonyms,Phoneme,ShapesAll,FaceAll,InsectWingbeatSound,FacesUCR,MedicalImages,Cricket_X,Cricket_Y,Adiac,Cricket_Z,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Y,Lighting7,MALLAT,UWaveGestureLibraryAll,MiddlePhalanxTW,uWaveGestureLibrary_Z,DistalPhalanxTW,ProximalPhalanxTW,Beef,synthetic_control,ECG5000,Worms,CinC_ECG_torso,Two_Patterns,OliveOil,ChlorineConcentration,MiddlePhalanxOutlineAgeGroup,ScreenType,DistalPhalanxOutlineAgeGroup,LargeKitchenAppliances,Symbols,ProximalPhalanxOutlineAgeGroup,CBF,ArrowHead,Trace,Meat,SmallKitchenAppliances,SwedishLeaf,Ham,RefrigerationDevices,DistalPhalanxOutlineCorrect,Computers,MiddlePhalanxOutlineCorrect,ECGFiveDays,ItalyPowerDemand,Coffee,Wine,Lighting2,FordA,HandOutlines,SonyAIBORobotSurfaceII,OSULeaf,ProximalPhalanxOutlineCorrect,MoteStrain,PhalangesOutlinesCorrect,Gun_Point,Strawberry,WormsTwoClass,ToeSegmentation1,TwoLeadECG,FordB,SonyAIBORobotSurface,ECG200,ToeSegmentation2,wafer,Earthquakes,ShapeletSim,Car,DiatomSizeReduction,yoga,NonInvasiveFatalECG_Thorax2,Plane,BirdChicken,NonInvasiveFatalECG_Thorax1,BeetleFly,FISH,Haptics,FaceFour,Herring,50words
Worms,50words,ShapesAll,Phoneme,WordsSynonyms,FaceAll,Adiac,InsectWingbeatSound,Cricket_X,FacesUCR,Cricket_Y,MedicalImages,Cricket_Z,MALLAT,uWaveGestureLibrary_X,Lighting7,uWaveGestureLibrary_Y,UWaveGestureLibraryAll,InlineSkate,uWaveGestureLibrary_Z,MiddlePhalanxTW,DistalPhalanxTW,ProximalPhalanxTW,synthetic_control,ECG5000,OliveOil,CinC_ECG_torso,Two_Patterns,SwedishLeaf,Beef,Symbols,MiddlePhalanxOutlineAgeGroup,ScreenType,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,CBF,ProximalPhalanxOutlineAgeGroup,LargeKitchenAppliances,Meat,Trace,SmallKitchenAppliances,OSULeaf,RefrigerationDevices,Ham,DistalPhalanxOutlineCorrect,Strawberry,Computers,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ECGFiveDays,ProximalPhalanxOutlineCorrect,ItalyPowerDemand,Gun_Point,FordA,SonyAIBORobotSurfaceII,wafer,MoteStrain,ToeSegmentation1,TwoLeadECG,FordB,Car,ArrowHead,ECG200,ToeSegmentation2,SonyAIBORobotSurface,DiatomSizeReduction,ShapeletSim,yoga,Coffee,Earthquakes,Wine,FISH,BirdChicken,BeetleFly,Plane,Haptics,HandOutlines,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour,WormsTwoClass
WormsTwoClass,50words,WordsSynonyms,Phoneme,ShapesAll,FaceAll,FacesUCR,MedicalImages,InsectWingbeatSound,Cricket_X,MALLAT,Lighting7,Cricket_Z,Cricket_Y,ProximalPhalanxTW,uWaveGestureLibrary_X,MiddlePhalanxTW,Beef,DistalPhalanxTW,UWaveGestureLibraryAll,InlineSkate,uWaveGestureLibrary_Y,OliveOil,uWaveGestureLibrary_Z,Adiac,ECG5000,ArrowHead,ChlorineConcentration,CBF,ProximalPhalanxOutlineAgeGroup,synthetic_control,MiddlePhalanxOutlineAgeGroup,CinC_ECG_torso,DistalPhalanxOutlineAgeGroup,ScreenType,Gun_Point,ProximalPhalanxOutlineCorrect,PhalangesOutlinesCorrect,Coffee,Meat,Lighting2,Two_Patterns,Wine,MiddlePhalanxOutlineCorrect,LargeKitchenAppliances,Ham,Symbols,DistalPhalanxOutlineCorrect,Strawberry,RefrigerationDevices,Computers,HandOutlines,SmallKitchenAppliances,Trace,SonyAIBORobotSurfaceII,ItalyPowerDemand,ECGFiveDays,FordA,MoteStrain,wafer,ToeSegmentation1,FordB,SwedishLeaf,TwoLeadECG,Earthquakes,OSULeaf,SonyAIBORobotSurface,ECG200,ToeSegmentation2,ShapeletSim,Car,yoga,DiatomSizeReduction,BirdChicken,BeetleFly,Plane,FISH,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Haptics,Herring,FaceFour,Worms
synthetic_control,ShapesAll,Adiac,Phoneme,50words,Cricket_Y,Cricket_Z,WordsSynonyms,SwedishLeaf,Cricket_X,uWaveGestureLibrary_Z,InsectWingbeatSound,FaceAll,UWaveGestureLibraryAll,InlineSkate,uWaveGestureLibrary_X,MedicalImages,uWaveGestureLibrary_Y,OSULeaf,DistalPhalanxTW,Two_Patterns,Symbols,FacesUCR,FISH,Worms,Lighting7,MiddlePhalanxTW,CinC_ECG_torso,ProximalPhalanxTW,Car,MALLAT,NonInvasiveFatalECG_Thorax2,Trace,DiatomSizeReduction,LargeKitchenAppliances,SmallKitchenAppliances,Plane,NonInvasiveFatalECG_Thorax1,ScreenType,ECG5000,TwoLeadECG,FordB,SonyAIBORobotSurface,ECG200,FordA,DistalPhalanxOutlineAgeGroup,RefrigerationDevices,ToeSegmentation2,ECGFiveDays,ItalyPowerDemand,MiddlePhalanxOutlineAgeGroup,yoga,ShapeletSim,ProximalPhalanxOutlineAgeGroup,ToeSegmentation1,OliveOil,Computers,CBF,ChlorineConcentration,MoteStrain,SonyAIBORobotSurfaceII,Beef,BirdChicken,BeetleFly,DistalPhalanxOutlineCorrect,Earthquakes,wafer,Ham,MiddlePhalanxOutlineCorrect,Herring,Lighting2,FaceFour,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,ArrowHead,Gun_Point,Haptics,Strawberry,Coffee,Wine,HandOutlines,WormsTwoClass,Meat
uWaveGestureLibrary_X,ShapesAll,50words,Phoneme,WordsSynonyms,Adiac,Cricket_Y,FaceAll,Cricket_X,InsectWingbeatSound,Cricket_Z,MedicalImages,UWaveGestureLibraryAll,InlineSkate,FacesUCR,Lighting7,MALLAT,MiddlePhalanxTW,DistalPhalanxTW,ProximalPhalanxTW,Two_Patterns,SwedishLeaf,synthetic_control,Symbols,Worms,CinC_ECG_torso,OSULeaf,SmallKitchenAppliances,ECG5000,Trace,LargeKitchenAppliances,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,OliveOil,ScreenType,CBF,FordB,TwoLeadECG,FordA,SonyAIBORobotSurface,RefrigerationDevices,Car,ItalyPowerDemand,ECG200,ECGFiveDays,DistalPhalanxOutlineCorrect,Ham,Computers,Lighting2,MiddlePhalanxOutlineCorrect,ToeSegmentation2,DiatomSizeReduction,SonyAIBORobotSurfaceII,PhalangesOutlinesCorrect,MoteStrain,ProximalPhalanxOutlineCorrect,ToeSegmentation1,ShapeletSim,FISH,yoga,Gun_Point,Beef,wafer,Meat,Earthquakes,Strawberry,BirdChicken,Plane,BeetleFly,WormsTwoClass,ArrowHead,Coffee,Wine,Haptics,Herring,NonInvasiveFatalECG_Thorax2,HandOutlines,NonInvasiveFatalECG_Thorax1,FaceFour,uWaveGestureLibrary_Z,uWaveGestureLibrary_Y
uWaveGestureLibrary_Y,ShapesAll,50words,Phoneme,Adiac,WordsSynonyms,Cricket_Y,FaceAll,Cricket_X,InsectWingbeatSound,Cricket_Z,MedicalImages,UWaveGestureLibraryAll,InlineSkate,FacesUCR,Lighting7,SwedishLeaf,MALLAT,DistalPhalanxTW,ProximalPhalanxTW,MiddlePhalanxTW,Two_Patterns,synthetic_control,Symbols,CinC_ECG_torso,Worms,OSULeaf,LargeKitchenAppliances,ECG5000,SmallKitchenAppliances,ChlorineConcentration,OliveOil,DistalPhalanxOutlineAgeGroup,Trace,MiddlePhalanxOutlineAgeGroup,ScreenType,Car,ProximalPhalanxOutlineAgeGroup,CBF,TwoLeadECG,FordB,RefrigerationDevices,DiatomSizeReduction,Beef,FordA,FISH,ECG200,ItalyPowerDemand,ECGFiveDays,SonyAIBORobotSurface,ToeSegmentation2,DistalPhalanxOutlineCorrect,Ham,Computers,MiddlePhalanxOutlineCorrect,Lighting2,SonyAIBORobotSurfaceII,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,ToeSegmentation1,ShapeletSim,yoga,MoteStrain,Gun_Point,wafer,ArrowHead,Plane,Earthquakes,BirdChicken,Strawberry,BeetleFly,Meat,Coffee,Wine,WormsTwoClass,HandOutlines,Herring,Haptics,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour,uWaveGestureLibrary_Z,uWaveGestureLibrary_X
uWaveGestureLibrary_Z,ShapesAll,Phoneme,50words,Adiac,WordsSynonyms,InsectWingbeatSound,Cricket_X,Cricket_Y,Cricket_Z,FaceAll,MedicalImages,InlineSkate,UWaveGestureLibraryAll,DistalPhalanxTW,MiddlePhalanxTW,Lighting7,ProximalPhalanxTW,synthetic_control,FacesUCR,Trace,MALLAT,ScreenType,SwedishLeaf,Two_Patterns,CinC_ECG_torso,Symbols,LargeKitchenAppliances,DistalPhalanxOutlineAgeGroup,Worms,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,SmallKitchenAppliances,ProximalPhalanxOutlineAgeGroup,ECG5000,CBF,OSULeaf,Computers,RefrigerationDevices,DistalPhalanxOutlineCorrect,MoteStrain,ItalyPowerDemand,ECGFiveDays,ToeSegmentation1,SonyAIBORobotSurfaceII,Ham,MiddlePhalanxOutlineCorrect,FordA,ToeSegmentation2,ECG200,yoga,OliveOil,ShapeletSim,Lighting2,Car,FordB,TwoLeadECG,SonyAIBORobotSurface,DiatomSizeReduction,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,BirdChicken,Earthquakes,wafer,BeetleFly,Plane,FISH,Gun_Point,Strawberry,Meat,WormsTwoClass,Beef,Haptics,Herring,ArrowHead,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Coffee,Wine,HandOutlines,FaceFour,uWaveGestureLibrary_X,uWaveGestureLibrary_Y
wafer,ShapesAll,Adiac,Phoneme,50words,WordsSynonyms,SwedishLeaf,Cricket_Y,Cricket_X,Cricket_Z,InsectWingbeatSound,FaceAll,uWaveGestureLibrary_Z,MedicalImages,FacesUCR,UWaveGestureLibraryAll,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Y,FISH,OSULeaf,Symbols,synthetic_control,DistalPhalanxTW,Lighting7,Trace,MiddlePhalanxTW,ProximalPhalanxTW,Car,Two_Patterns,Worms,DiatomSizeReduction,MALLAT,CinC_ECG_torso,SmallKitchenAppliances,Plane,LargeKitchenAppliances,ScreenType,RefrigerationDevices,DistalPhalanxOutlineAgeGroup,ECG5000,MiddlePhalanxOutlineAgeGroup,Beef,ChlorineConcentration,ProximalPhalanxOutlineAgeGroup,ECG200,ShapeletSim,SonyAIBORobotSurface,CBF,TwoLeadECG,FordB,BeetleFly,BirdChicken,MoteStrain,OliveOil,SonyAIBORobotSurfaceII,FordA,ECGFiveDays,ItalyPowerDemand,Computers,DistalPhalanxOutlineCorrect,Earthquakes,Ham,Meat,Herring,MiddlePhalanxOutlineCorrect,NonInvasiveFatalECG_Thorax2,ToeSegmentation1,Lighting2,ToeSegmentation2,PhalangesOutlinesCorrect,ArrowHead,ProximalPhalanxOutlineCorrect,FaceFour,Gun_Point,Haptics,NonInvasiveFatalECG_Thorax1,Coffee,Wine,WormsTwoClass,HandOutlines,yoga,Strawberry
